resourceId,key,value
glue-resource-5db881e0,Environment,Non-Production
glue-resource-5db881e0,CostCenter,Core-9835
glue-resource-5db881e0,UseCase,Data Processing and ETL
glue-resource-5db881e0,DataClassification,restricted
glue-resource-5db881e0,Version,1.0
glue-resource-5db881e0,AutoShutdown,false
glue-resource-5db881e0,Compliance:HIPAA,required
glue-resource-5db881e0,Compliance:SOX,in-scope
glue-resource-5db881e0,DeploymentGroup,blue
glue-resource-5db881e0,ManagedBy,CloudOps
glue-resource-5db881e0,AllowSpotInstance,true
glue-resource-5db881e0,ServiceTier,glue-standard
glue-resource-5db881e0,CostAllocation,Shared
glue-resource-5db881e0,AllocationMethod,direct
glue-resource-5db881e0,ChargebackEntity,Core
glue-resource-5db881e0,ShowbackCategory,Non-Production
glue-resource-349259af,Name,GlobalDataLakehouse-Glue
glue-resource-349259af,Project,GlobalDataLakehouse
glue-resource-349259af,BusinessUnit,Core
glue-resource-349259af,Environment,Non-Production
glue-resource-349259af,CostCenter,Core-2160
glue-resource-349259af,UseCase,Data Processing and ETL
glue-resource-349259af,BackupFrequency,hourly
glue-resource-349259af,AutoShutdown,nights
glue-resource-349259af,Department,Engineering
glue-resource-349259af,Compliance:HIPAA,required
glue-resource-349259af,AutoScaling,disabled
glue-resource-349259af,IaC,false
glue-resource-349259af,ServiceTier,glue-standard
glue-resource-349259af,CostAllocation,Shared
glue-resource-349259af,AllocationMethod,direct
glue-resource-349259af,ChargebackEntity,Core
glue-resource-349259af,ShowbackCategory,Non-Production
my-s3-bucket-01f887fe,Name,GlobalDataLakehouse-S3
my-s3-bucket-01f887fe,Project,GlobalDataLakehouse
my-s3-bucket-01f887fe,BusinessUnit,Core
my-s3-bucket-01f887fe,Environment,Non-Production
my-s3-bucket-01f887fe,CostCenter,Core-2343
my-s3-bucket-01f887fe,UseCase,Data Processing and ETL
my-s3-bucket-01f887fe,DataClassification,internal
my-s3-bucket-01f887fe,Version,3.0
my-s3-bucket-01f887fe,Department,Research
my-s3-bucket-01f887fe,ComplianceStatus,under-review
my-s3-bucket-01f887fe,Compliance:SOX,out-of-scope
my-s3-bucket-01f887fe,CreatedBy,Terraform
my-s3-bucket-01f887fe,ScheduledDowntime,weekends
my-s3-bucket-01f887fe,AllowSpotInstance,true
my-s3-bucket-01f887fe,Encryption,AES256
my-s3-bucket-01f887fe,LifecyclePolicy,1-year-deletion
my-s3-bucket-01f887fe,StorageClass,StandardIA
my-s3-bucket-01f887fe,ServiceTier,s3-basic
my-s3-bucket-01f887fe,CostAllocation,Shared
my-s3-bucket-01f887fe,AllocationMethod,direct
my-s3-bucket-01f887fe,ChargebackEntity,Core
my-s3-bucket-01f887fe,ShowbackCategory,Non-Production
my-s3-bucket-60bc7af6,Name,GlobalDataLakehouse-S3
my-s3-bucket-60bc7af6,Project,GlobalDataLakehouse
my-s3-bucket-60bc7af6,BusinessUnit,Core
my-s3-bucket-60bc7af6,Environment,Non-Production
my-s3-bucket-60bc7af6,CostCenter,Core-9666
my-s3-bucket-60bc7af6,UseCase,Data Processing and ETL
my-s3-bucket-60bc7af6,Version,1.0
my-s3-bucket-60bc7af6,Owner,jane.smith@example.com
my-s3-bucket-60bc7af6,Compliance:SOX,out-of-scope
my-s3-bucket-60bc7af6,ComplianceStatus,non-compliant
my-s3-bucket-60bc7af6,Compliance:PCI,out-of-scope
my-s3-bucket-60bc7af6,DeploymentGroup,main
my-s3-bucket-60bc7af6,StorageClass,StandardIA
my-s3-bucket-60bc7af6,LifecyclePolicy,30-day-transition
my-s3-bucket-60bc7af6,Encryption,AES256
my-s3-bucket-60bc7af6,ServiceTier,s3-premium
my-s3-bucket-60bc7af6,CostAllocation,Shared
my-s3-bucket-60bc7af6,AllocationMethod,direct
my-s3-bucket-60bc7af6,ChargebackEntity,Core
my-s3-bucket-60bc7af6,ShowbackCategory,Non-Production
my-s3-bucket-3ac25c48,Name,GlobalDataLakehouse-S3
my-s3-bucket-3ac25c48,Project,GlobalDataLakehouse
my-s3-bucket-3ac25c48,BusinessUnit,Core
my-s3-bucket-3ac25c48,Environment,Non-Production
my-s3-bucket-3ac25c48,CostCenter,Core-5291
my-s3-bucket-3ac25c48,UseCase,Data Processing and ETL
my-s3-bucket-3ac25c48,Requestor,jane.smith@example.com
my-s3-bucket-3ac25c48,SecurityLevel,medium
my-s3-bucket-3ac25c48,Compliance:HIPAA,not-required
my-s3-bucket-3ac25c48,Compliance:SOX,in-scope
my-s3-bucket-3ac25c48,CreatedBy,Ansible
my-s3-bucket-3ac25c48,IaC,true
my-s3-bucket-3ac25c48,BudgetAlert,medium
my-s3-bucket-3ac25c48,OptimizationPriority,cost
my-s3-bucket-3ac25c48,LifecyclePolicy,90-day-archive
my-s3-bucket-3ac25c48,PublicAccess,blocked
my-s3-bucket-3ac25c48,StorageClass,IntelligentTiering
my-s3-bucket-3ac25c48,Team,Analytics
my-s3-bucket-3ac25c48,CostAllocation,Shared
my-s3-bucket-3ac25c48,AllocationMethod,direct
my-s3-bucket-3ac25c48,ChargebackEntity,Core
my-s3-bucket-3ac25c48,ShowbackCategory,Non-Production
emr-resource-2b74e9a7,Name,GlobalDataLakehouse-EMR
emr-resource-2b74e9a7,Project,GlobalDataLakehouse
emr-resource-2b74e9a7,BusinessUnit,Core
emr-resource-2b74e9a7,Environment,Non-Production
emr-resource-2b74e9a7,CostCenter,Core-9099
emr-resource-2b74e9a7,UseCase,Data Processing and ETL
emr-resource-2b74e9a7,AutoShutdown,false
emr-resource-2b74e9a7,Requestor,project-manager@example.com
emr-resource-2b74e9a7,AutoScaling,enabled
emr-resource-2b74e9a7,ServiceTier,emr-standard
emr-resource-2b74e9a7,Team,Security
emr-resource-2b74e9a7,CostAllocation,Direct
emr-resource-2b74e9a7,ChargebackEntity,Core
emr-resource-2b74e9a7,ShowbackCategory,Non-Production
emr-resource-cb9f6292,Name,GlobalDataLakehouse-EMR
emr-resource-cb9f6292,Project,GlobalDataLakehouse
emr-resource-cb9f6292,BusinessUnit,Core
emr-resource-cb9f6292,Environment,Non-Production
emr-resource-cb9f6292,CostCenter,Core-8251
emr-resource-cb9f6292,UseCase,Data Processing and ETL
emr-resource-cb9f6292,DataClassification,confidential
emr-resource-cb9f6292,AutoShutdown,false
emr-resource-cb9f6292,BackupFrequency,weekly
emr-resource-cb9f6292,Owner,jane.smith@example.com
emr-resource-cb9f6292,Department,Finance
emr-resource-cb9f6292,Compliance:GDPR,out-of-scope
emr-resource-cb9f6292,Compliance:HIPAA,required
emr-resource-cb9f6292,IaC,false
emr-resource-cb9f6292,DeploymentGroup,experiment
emr-resource-cb9f6292,ServiceTier,emr-premium
emr-resource-cb9f6292,Team,Infrastructure
emr-resource-cb9f6292,CostAllocation,Direct
emr-resource-cb9f6292,ChargebackEntity,Core
emr-resource-cb9f6292,ShowbackCategory,Non-Production
emr-resource-861764e4,Name,GlobalDataLakehouse-EMR
emr-resource-861764e4,Project,GlobalDataLakehouse
emr-resource-861764e4,BusinessUnit,Core
emr-resource-861764e4,Environment,Non-Production
emr-resource-861764e4,CostCenter,Core-2052
emr-resource-861764e4,UseCase,Data Processing and ETL
emr-resource-861764e4,Department,Operations
emr-resource-861764e4,Requestor,project-manager@example.com
emr-resource-861764e4,ComplianceStatus,compliant
emr-resource-861764e4,DeploymentGroup,main
emr-resource-861764e4,AutoScaling,enabled
emr-resource-861764e4,BudgetAlert,high
emr-resource-861764e4,ServiceTier,emr-enterprise
emr-resource-861764e4,Team,Application
emr-resource-861764e4,CostAllocation,Direct
emr-resource-861764e4,ChargebackEntity,Core
emr-resource-861764e4,ShowbackCategory,Non-Production
lakeformation-resource-33c60feb,Name,GlobalDataLakehouse-LakeFormation
lakeformation-resource-33c60feb,Project,GlobalDataLakehouse
lakeformation-resource-33c60feb,BusinessUnit,Core
lakeformation-resource-33c60feb,Environment,Non-Production
lakeformation-resource-33c60feb,CostCenter,Core-4130
lakeformation-resource-33c60feb,UseCase,Data Processing and ETL
lakeformation-resource-33c60feb,BackupFrequency,hourly
lakeformation-resource-33c60feb,Requestor,product-team@example.com
lakeformation-resource-33c60feb,ComplianceStatus,under-review
lakeformation-resource-33c60feb,Compliance:GDPR,in-scope
lakeformation-resource-33c60feb,CreatedBy,CloudFormation
lakeformation-resource-33c60feb,IaC,false
lakeformation-resource-33c60feb,OptimizationPriority,availability
lakeformation-resource-33c60feb,ServiceTier,lakeformation-basic
lakeformation-resource-33c60feb,Team,Analytics
lakeformation-resource-33c60feb,CostAllocation,Direct
lakeformation-resource-33c60feb,ChargebackEntity,Core
lakeformation-resource-33c60feb,ShowbackCategory,Non-Production
lakeformation-resource-2e87f01d,Name,GlobalDataLakehouse-LakeFormation
lakeformation-resource-2e87f01d,Project,GlobalDataLakehouse
lakeformation-resource-2e87f01d,BusinessUnit,Core
lakeformation-resource-2e87f01d,Environment,Non-Production
lakeformation-resource-2e87f01d,CostCenter,Core-7971
lakeformation-resource-2e87f01d,UseCase,Data Processing and ETL
lakeformation-resource-2e87f01d,Version,1.0
lakeformation-resource-2e87f01d,DataClassification,internal
lakeformation-resource-2e87f01d,ComplianceStatus,non-compliant
lakeformation-resource-2e87f01d,ManagedBy,Platform
lakeformation-resource-2e87f01d,DeploymentGroup,canary
lakeformation-resource-2e87f01d,Rightsizing,oversized
lakeformation-resource-2e87f01d,CostAllocation,Direct
lakeformation-resource-2e87f01d,ChargebackEntity,Core
lakeformation-resource-2e87f01d,ShowbackCategory,Non-Production
lakeformation-resource-b35828d2,Name,GlobalDataLakehouse-LakeFormation
lakeformation-resource-b35828d2,Project,GlobalDataLakehouse
lakeformation-resource-b35828d2,BusinessUnit,Core
lakeformation-resource-b35828d2,Environment,Non-Production
lakeformation-resource-b35828d2,CostCenter,Core-5853
lakeformation-resource-b35828d2,UseCase,Data Processing and ETL
lakeformation-resource-b35828d2,DataClassification,internal
lakeformation-resource-b35828d2,CreatedBy,SDK
lakeformation-resource-b35828d2,IaC,true
lakeformation-resource-b35828d2,ServiceTier,lakeformation-enterprise
lakeformation-resource-b35828d2,Team,DevOps
lakeformation-resource-b35828d2,CostAllocation,Direct
lakeformation-resource-b35828d2,ChargebackEntity,Core
lakeformation-resource-b35828d2,ShowbackCategory,Non-Production
stepfunctions-resource-a0144ebe,Name,GlobalDataLakehouse-StepFunctions
stepfunctions-resource-a0144ebe,Project,GlobalDataLakehouse
stepfunctions-resource-a0144ebe,BusinessUnit,Core
stepfunctions-resource-a0144ebe,Environment,Non-Production
stepfunctions-resource-a0144ebe,CostCenter,Core-8141
stepfunctions-resource-a0144ebe,UseCase,Data Processing and ETL
stepfunctions-resource-a0144ebe,AutoShutdown,true
stepfunctions-resource-a0144ebe,Version,2.0
stepfunctions-resource-a0144ebe,BackupFrequency,weekly
stepfunctions-resource-a0144ebe,Department,Finance
stepfunctions-resource-a0144ebe,Requestor,product-team@example.com
stepfunctions-resource-a0144ebe,DeploymentGroup,main
stepfunctions-resource-a0144ebe,CreatedBy,Terraform
stepfunctions-resource-a0144ebe,BudgetAlert,high
stepfunctions-resource-a0144ebe,ServiceTier,stepfunctions-enterprise
stepfunctions-resource-a0144ebe,CostAllocation,Direct
stepfunctions-resource-a0144ebe,ChargebackEntity,Core
stepfunctions-resource-a0144ebe,ShowbackCategory,Non-Production
stepfunctions-resource-f87875cf,Name,GlobalDataLakehouse-StepFunctions
stepfunctions-resource-f87875cf,Project,GlobalDataLakehouse
stepfunctions-resource-f87875cf,BusinessUnit,Core
stepfunctions-resource-f87875cf,Environment,Non-Production
stepfunctions-resource-f87875cf,CostCenter,Core-1018
stepfunctions-resource-f87875cf,UseCase,Data Processing and ETL
stepfunctions-resource-f87875cf,BackupFrequency,monthly
stepfunctions-resource-f87875cf,Version,1.0
stepfunctions-resource-f87875cf,AutoShutdown,false
stepfunctions-resource-f87875cf,Owner,jane.smith@example.com
stepfunctions-resource-f87875cf,Compliance:SOX,out-of-scope
stepfunctions-resource-f87875cf,AutoScaling,enabled
stepfunctions-resource-f87875cf,ServiceTier,stepfunctions-premium
stepfunctions-resource-f87875cf,CostAllocation,Direct
stepfunctions-resource-f87875cf,ChargebackEntity,Core
stepfunctions-resource-f87875cf,ShowbackCategory,Non-Production
stepfunctions-resource-99c6051d,Name,GlobalDataLakehouse-StepFunctions
stepfunctions-resource-99c6051d,Project,GlobalDataLakehouse
stepfunctions-resource-99c6051d,BusinessUnit,Core
stepfunctions-resource-99c6051d,Environment,Non-Production
stepfunctions-resource-99c6051d,CostCenter,Core-6091
stepfunctions-resource-99c6051d,UseCase,Data Processing and ETL
stepfunctions-resource-99c6051d,AutoShutdown,true
stepfunctions-resource-99c6051d,Requestor,jane.smith@example.com
stepfunctions-resource-99c6051d,Compliance:GDPR,out-of-scope
stepfunctions-resource-99c6051d,Compliance:SOX,out-of-scope
stepfunctions-resource-99c6051d,AutoScaling,enabled
stepfunctions-resource-99c6051d,DeploymentGroup,main
stepfunctions-resource-99c6051d,ServiceTier,stepfunctions-enterprise
stepfunctions-resource-99c6051d,Team,Infrastructure
stepfunctions-resource-99c6051d,CostAllocation,Direct
stepfunctions-resource-99c6051d,ChargebackEntity,Core
stepfunctions-resource-99c6051d,ShowbackCategory,Non-Production
kms-resource-d09dedb8,Name,GlobalDataLakehouse-KMS
kms-resource-d09dedb8,Project,GlobalDataLakehouse
kms-resource-d09dedb8,BusinessUnit,Core
kms-resource-d09dedb8,Environment,Non-Production
kms-resource-d09dedb8,CostCenter,Core-3434
kms-resource-d09dedb8,UseCase,Data Processing and ETL
kms-resource-d09dedb8,BackupFrequency,monthly
kms-resource-d09dedb8,AutoShutdown,weekends
kms-resource-d09dedb8,Requestor,project-manager@example.com
kms-resource-d09dedb8,Compliance:GDPR,in-scope
kms-resource-d09dedb8,AutoScaling,disabled
kms-resource-d09dedb8,CreatedBy,SDK
kms-resource-d09dedb8,ScheduledDowntime,custom
kms-resource-d09dedb8,Rightsizing,pending-review
kms-resource-d09dedb8,ServiceTier,kms-standard
kms-resource-d09dedb8,Team,Analytics
kms-resource-d09dedb8,CostAllocation,Shared
kms-resource-d09dedb8,AllocationMethod,equal
kms-resource-d09dedb8,ChargebackEntity,Core
kms-resource-d09dedb8,ShowbackCategory,Non-Production
kms-resource-113b963b,Name,GlobalDataLakehouse-KMS
kms-resource-113b963b,Project,GlobalDataLakehouse
kms-resource-113b963b,BusinessUnit,Core
kms-resource-113b963b,Environment,Non-Production
kms-resource-113b963b,CostCenter,Core-2644
kms-resource-113b963b,UseCase,Data Processing and ETL
kms-resource-113b963b,DataClassification,restricted
kms-resource-113b963b,Requestor,jane.smith@example.com
kms-resource-113b963b,Compliance:HIPAA,not-required
kms-resource-113b963b,Compliance:GDPR,out-of-scope
kms-resource-113b963b,DeploymentGroup,blue
kms-resource-113b963b,AutoScaling,disabled
kms-resource-113b963b,CostAllocation,Shared
kms-resource-113b963b,AllocationMethod,equal
kms-resource-113b963b,ChargebackEntity,Core
kms-resource-113b963b,ShowbackCategory,Non-Production
kms-resource-95339348,Name,GlobalDataLakehouse-KMS
kms-resource-95339348,Project,GlobalDataLakehouse
kms-resource-95339348,BusinessUnit,Core
kms-resource-95339348,Environment,Non-Production
kms-resource-95339348,CostCenter,Core-7226
kms-resource-95339348,UseCase,Data Processing and ETL
kms-resource-95339348,Requestor,jane.smith@example.com
kms-resource-95339348,ComplianceStatus,under-review
kms-resource-95339348,Compliance:HIPAA,required
kms-resource-95339348,CreatedBy,Console
kms-resource-95339348,OptimizationPriority,cost
kms-resource-95339348,BudgetAlert,low
kms-resource-95339348,ServiceTier,kms-standard
kms-resource-95339348,Team,Analytics
kms-resource-95339348,CostAllocation,Shared
kms-resource-95339348,AllocationMethod,equal
kms-resource-95339348,ChargebackEntity,Core
kms-resource-95339348,ShowbackCategory,Non-Production
redshift-resource-83afbfdd,Name,GlobalDataLakehouse-Redshift
redshift-resource-83afbfdd,Project,GlobalDataLakehouse
redshift-resource-83afbfdd,BusinessUnit,Core
redshift-resource-83afbfdd,Environment,Non-Production
redshift-resource-83afbfdd,CostCenter,Core-7078
redshift-resource-83afbfdd,UseCase,Data Processing and ETL
redshift-resource-83afbfdd,DataClassification,restricted
redshift-resource-83afbfdd,AutoShutdown,weekends
redshift-resource-83afbfdd,Compliance:PCI,out-of-scope
redshift-resource-83afbfdd,Compliance:GDPR,in-scope
redshift-resource-83afbfdd,IaC,true
redshift-resource-83afbfdd,BudgetAlert,high
redshift-resource-83afbfdd,ServiceTier,redshift-basic
redshift-resource-83afbfdd,Team,Platform
redshift-resource-83afbfdd,CostAllocation,Shared
redshift-resource-83afbfdd,AllocationMethod,direct
redshift-resource-83afbfdd,ChargebackEntity,Core
redshift-resource-83afbfdd,ShowbackCategory,Non-Production
redshift-resource-7d2f23e2,Name,GlobalDataLakehouse-Redshift
redshift-resource-7d2f23e2,Project,GlobalDataLakehouse
redshift-resource-7d2f23e2,BusinessUnit,Core
redshift-resource-7d2f23e2,Environment,Non-Production
redshift-resource-7d2f23e2,CostCenter,Core-2501
redshift-resource-7d2f23e2,UseCase,Data Processing and ETL
redshift-resource-7d2f23e2,Version,stable
redshift-resource-7d2f23e2,BackupFrequency,hourly
redshift-resource-7d2f23e2,SecurityLevel,medium
redshift-resource-7d2f23e2,Compliance:PCI,in-scope
redshift-resource-7d2f23e2,IaC,true
redshift-resource-7d2f23e2,ServiceTier,redshift-standard
redshift-resource-7d2f23e2,Team,Infrastructure
redshift-resource-7d2f23e2,CostAllocation,Shared
redshift-resource-7d2f23e2,AllocationMethod,direct
redshift-resource-7d2f23e2,ChargebackEntity,Core
redshift-resource-7d2f23e2,ShowbackCategory,Non-Production
redshift-resource-6c910436,Name,GlobalDataLakehouse-Redshift
redshift-resource-6c910436,Project,GlobalDataLakehouse
redshift-resource-6c910436,BusinessUnit,Core
redshift-resource-6c910436,Environment,Non-Production
redshift-resource-6c910436,CostCenter,Core-9850
redshift-resource-6c910436,UseCase,Data Processing and ETL
redshift-resource-6c910436,Version,2.0
redshift-resource-6c910436,Owner,team-devops@example.com
redshift-resource-6c910436,CreatedBy,CloudFormation
redshift-resource-6c910436,ServiceTier,redshift-premium
redshift-resource-6c910436,CostAllocation,Shared
redshift-resource-6c910436,AllocationMethod,direct
redshift-resource-6c910436,ChargebackEntity,Core
redshift-resource-6c910436,ShowbackCategory,Non-Production
cloudtrail-resource-c1504950,Name,GlobalDataLakehouse-CloudTrail
cloudtrail-resource-c1504950,Project,GlobalDataLakehouse
cloudtrail-resource-c1504950,BusinessUnit,Core
cloudtrail-resource-c1504950,Environment,Non-Production
cloudtrail-resource-c1504950,CostCenter,Core-7580
cloudtrail-resource-c1504950,UseCase,Data Processing and ETL
cloudtrail-resource-c1504950,Version,stable
cloudtrail-resource-c1504950,Compliance:HIPAA,required
cloudtrail-resource-c1504950,IaC,false
cloudtrail-resource-c1504950,DeploymentGroup,experiment
cloudtrail-resource-c1504950,ServiceTier,cloudtrail-enterprise
cloudtrail-resource-c1504950,Team,SRE
cloudtrail-resource-c1504950,CostAllocation,Direct
cloudtrail-resource-c1504950,ChargebackEntity,Core
cloudtrail-resource-c1504950,ShowbackCategory,Non-Production
cloudtrail-resource-d231cf64,Name,GlobalDataLakehouse-CloudTrail
cloudtrail-resource-d231cf64,Project,GlobalDataLakehouse
cloudtrail-resource-d231cf64,BusinessUnit,Core
cloudtrail-resource-d231cf64,Environment,Non-Production
cloudtrail-resource-d231cf64,CostCenter,Core-2624
cloudtrail-resource-d231cf64,UseCase,Data Processing and ETL
cloudtrail-resource-d231cf64,AutoShutdown,weekends
cloudtrail-resource-d231cf64,DataClassification,restricted
cloudtrail-resource-d231cf64,Department,Marketing
cloudtrail-resource-d231cf64,ComplianceStatus,exempted
cloudtrail-resource-d231cf64,Compliance:HIPAA,not-required
cloudtrail-resource-d231cf64,IaC,false
cloudtrail-resource-d231cf64,BudgetAlert,medium
cloudtrail-resource-d231cf64,ServiceTier,cloudtrail-enterprise
cloudtrail-resource-d231cf64,Team,Platform
cloudtrail-resource-d231cf64,CostAllocation,Direct
cloudtrail-resource-d231cf64,ChargebackEntity,Core
cloudtrail-resource-d231cf64,ShowbackCategory,Non-Production
cloudtrail-resource-56c31b24,Name,GlobalDataLakehouse-CloudTrail
cloudtrail-resource-56c31b24,Project,GlobalDataLakehouse
cloudtrail-resource-56c31b24,BusinessUnit,Core
cloudtrail-resource-56c31b24,Environment,Non-Production
cloudtrail-resource-56c31b24,CostCenter,Core-2527
cloudtrail-resource-56c31b24,UseCase,Data Processing and ETL
cloudtrail-resource-56c31b24,BackupFrequency,none
cloudtrail-resource-56c31b24,Owner,cloud-admin@example.com
cloudtrail-resource-56c31b24,Compliance:SOX,out-of-scope
cloudtrail-resource-56c31b24,Compliance:HIPAA,not-required
cloudtrail-resource-56c31b24,AutoScaling,disabled
cloudtrail-resource-56c31b24,CreatedBy,CLI
cloudtrail-resource-56c31b24,ServiceTier,cloudtrail-standard
cloudtrail-resource-56c31b24,Team,Application
cloudtrail-resource-56c31b24,CostAllocation,Direct
cloudtrail-resource-56c31b24,ChargebackEntity,Core
cloudtrail-resource-56c31b24,ShowbackCategory,Non-Production
kms-resource-bbd5afcc,Name,RegulatoryReportingDataWarehouse-KMS
kms-resource-bbd5afcc,Project,RegulatoryReportingDataWarehouse
kms-resource-bbd5afcc,BusinessUnit,Pharma
kms-resource-bbd5afcc,Environment,Non-Production
kms-resource-bbd5afcc,CostCenter,Pharma-2535
kms-resource-bbd5afcc,UseCase,"Audit, Security and Compliance"
kms-resource-bbd5afcc,Requestor,project-manager@example.com
kms-resource-bbd5afcc,Compliance:GDPR,out-of-scope
kms-resource-bbd5afcc,Compliance:PCI,out-of-scope
kms-resource-bbd5afcc,CreatedBy,CloudFormation
kms-resource-bbd5afcc,ScheduledDowntime,never
kms-resource-bbd5afcc,BudgetAlert,medium
kms-resource-bbd5afcc,ServiceTier,kms-basic
kms-resource-bbd5afcc,Team,SRE
kms-resource-bbd5afcc,CostAllocation,Shared
kms-resource-bbd5afcc,AllocationMethod,equal
kms-resource-bbd5afcc,ChargebackEntity,Pharma
kms-resource-bbd5afcc,ShowbackCategory,Non-Production
kms-resource-6552d9e6,Name,RegulatoryReportingDataWarehouse-KMS
kms-resource-6552d9e6,Project,RegulatoryReportingDataWarehouse
kms-resource-6552d9e6,BusinessUnit,Pharma
kms-resource-6552d9e6,Environment,Non-Production
kms-resource-6552d9e6,CostCenter,Pharma-2584
kms-resource-6552d9e6,UseCase,"Audit, Security and Compliance"
kms-resource-6552d9e6,DataClassification,public
kms-resource-6552d9e6,AutoShutdown,nights
kms-resource-6552d9e6,Owner,team-devops@example.com
kms-resource-6552d9e6,ComplianceStatus,exempted
kms-resource-6552d9e6,SecurityLevel,medium
kms-resource-6552d9e6,CreatedBy,SDK
kms-resource-6552d9e6,DeploymentGroup,green
kms-resource-6552d9e6,ServiceTier,kms-standard
kms-resource-6552d9e6,CostAllocation,Shared
kms-resource-6552d9e6,AllocationMethod,equal
kms-resource-6552d9e6,ChargebackEntity,Pharma
kms-resource-6552d9e6,ShowbackCategory,Non-Production
kms-resource-ad84aeba,Name,RegulatoryReportingDataWarehouse-KMS
kms-resource-ad84aeba,Project,RegulatoryReportingDataWarehouse
kms-resource-ad84aeba,BusinessUnit,Pharma
kms-resource-ad84aeba,Environment,Non-Production
kms-resource-ad84aeba,CostCenter,Pharma-2654
kms-resource-ad84aeba,UseCase,"Audit, Security and Compliance"
kms-resource-ad84aeba,Version,2.0
kms-resource-ad84aeba,DataClassification,confidential
kms-resource-ad84aeba,Requestor,project-manager@example.com
kms-resource-ad84aeba,ComplianceStatus,non-compliant
kms-resource-ad84aeba,DeploymentGroup,green
kms-resource-ad84aeba,ManagedBy,Platform
kms-resource-ad84aeba,ServiceTier,kms-premium
kms-resource-ad84aeba,CostAllocation,Shared
kms-resource-ad84aeba,AllocationMethod,equal
kms-resource-ad84aeba,ChargebackEntity,Pharma
kms-resource-ad84aeba,ShowbackCategory,Non-Production
my-s3-bucket-0d16bac0,Name,RegulatoryReportingDataWarehouse-S3
my-s3-bucket-0d16bac0,Project,RegulatoryReportingDataWarehouse
my-s3-bucket-0d16bac0,BusinessUnit,Pharma
my-s3-bucket-0d16bac0,Environment,Non-Production
my-s3-bucket-0d16bac0,CostCenter,Pharma-9689
my-s3-bucket-0d16bac0,UseCase,"Audit, Security and Compliance"
my-s3-bucket-0d16bac0,Version,3.0
my-s3-bucket-0d16bac0,Compliance:PCI,in-scope
my-s3-bucket-0d16bac0,SecurityLevel,low
my-s3-bucket-0d16bac0,AutoScaling,enabled
my-s3-bucket-0d16bac0,Encryption,aws:kms
my-s3-bucket-0d16bac0,PublicAccess,controlled
my-s3-bucket-0d16bac0,ServiceTier,s3-enterprise
my-s3-bucket-0d16bac0,CostAllocation,Shared
my-s3-bucket-0d16bac0,AllocationMethod,direct
my-s3-bucket-0d16bac0,ChargebackEntity,Pharma
my-s3-bucket-0d16bac0,ShowbackCategory,Non-Production
my-s3-bucket-7adef8c6,Name,RegulatoryReportingDataWarehouse-S3
my-s3-bucket-7adef8c6,Project,RegulatoryReportingDataWarehouse
my-s3-bucket-7adef8c6,BusinessUnit,Pharma
my-s3-bucket-7adef8c6,Environment,Non-Production
my-s3-bucket-7adef8c6,CostCenter,Pharma-9835
my-s3-bucket-7adef8c6,UseCase,"Audit, Security and Compliance"
my-s3-bucket-7adef8c6,DataClassification,restricted
my-s3-bucket-7adef8c6,Version,1.0
my-s3-bucket-7adef8c6,AutoShutdown,false
my-s3-bucket-7adef8c6,Compliance:HIPAA,required
my-s3-bucket-7adef8c6,Compliance:SOX,in-scope
my-s3-bucket-7adef8c6,ComplianceStatus,compliant
my-s3-bucket-7adef8c6,CreatedBy,CloudFormation
my-s3-bucket-7adef8c6,DeploymentGroup,blue
my-s3-bucket-7adef8c6,AllowSpotInstance,false
my-s3-bucket-7adef8c6,Encryption,aws:kms
my-s3-bucket-7adef8c6,ServiceTier,s3-premium
my-s3-bucket-7adef8c6,Team,Security
my-s3-bucket-7adef8c6,CostAllocation,Shared
my-s3-bucket-7adef8c6,AllocationMethod,direct
my-s3-bucket-7adef8c6,ChargebackEntity,Pharma
my-s3-bucket-7adef8c6,ShowbackCategory,Non-Production
my-s3-bucket-3ee798e5,Name,RegulatoryReportingDataWarehouse-S3
my-s3-bucket-3ee798e5,Project,RegulatoryReportingDataWarehouse
my-s3-bucket-3ee798e5,BusinessUnit,Pharma
my-s3-bucket-3ee798e5,Environment,Non-Production
my-s3-bucket-3ee798e5,CostCenter,Pharma-4981
my-s3-bucket-3ee798e5,UseCase,"Audit, Security and Compliance"
my-s3-bucket-3ee798e5,DataClassification,confidential
my-s3-bucket-3ee798e5,AutoShutdown,nights
my-s3-bucket-3ee798e5,Department,Operations
my-s3-bucket-3ee798e5,Requestor,john.doe@example.com
my-s3-bucket-3ee798e5,ComplianceStatus,compliant
my-s3-bucket-3ee798e5,CreatedBy,Console
my-s3-bucket-3ee798e5,StorageClass,IntelligentTiering
my-s3-bucket-3ee798e5,LifecyclePolicy,compliance-7-years
my-s3-bucket-3ee798e5,PublicAccess,blocked
my-s3-bucket-3ee798e5,ServiceTier,s3-basic
my-s3-bucket-3ee798e5,Team,Platform
my-s3-bucket-3ee798e5,CostAllocation,Shared
my-s3-bucket-3ee798e5,AllocationMethod,direct
my-s3-bucket-3ee798e5,ChargebackEntity,Pharma
my-s3-bucket-3ee798e5,ShowbackCategory,Non-Production
redshift-resource-3ee13074,Name,RegulatoryReportingDataWarehouse-Redshift
redshift-resource-3ee13074,Project,RegulatoryReportingDataWarehouse
redshift-resource-3ee13074,BusinessUnit,Pharma
redshift-resource-3ee13074,Environment,Non-Production
